SITEID,DATE,LAT,LON,STATE,DUPL,SAMPLEID,GS,DEPTH,pc.02.06,pc.06.12,pc.12.24,pc.24.49,pc.49.98,pc.98-2,pc2-3.9,pc3.9-4,pc4-7.8,pc7.8-15.6,pc15.6-20,pc20-31,pc31-37,pc37-44,pc44-50,pc50-53,pc53-62.5,pc62.5-74,pc74-75,pc75-88,pc88-100,pc100-105,pc105-125,pc125-149,pc149-177,pc17-200,pc200-210,pc210-250,pc250-300,pc300-350,pc350-420,pc420-500,pc500-590,pc590-710,pc710-840,pc840-1000,pc1000-1190,pc1190-1410,pc1410-1680,pc1680-2000
2007190042,03.03.2008,-38.0123,143.6445,VIC,,2007190042002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190043,24.01.2008,-31.6369,124.9322,WA,,2007190043002 Bulk,bulk,BOS,0,0,0.025625,2.584374,6.932422,11.462876,10.920424,0.35653,8.10687,6.855401,2.042859,3.780835,2.060808,2.567279,2.295144,1.160007,3.639042,4.147213,0.341364,4.115841,3.248933,1.203018,4.023426,3.486227,2.803156,1.646826,0.589979,1.863277,1.688594,1.348986,1.569176,1.414444,1.080787,0.600624,0.037632,0,0,0,0,0
2007190043,24.01.2008,-31.6369,124.9322,WA,,2007190043002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190043,24.01.2008,-31.6369,124.9322,WA,,2007190043002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190044,04.04.2008,-23.3485,141.51,QLD,,2007190044002 Bulk,bulk,BOS,0,0,0.023211,3.255281,9.72594,16.710492,15.559462,0.496861,11.131638,9.460379,3.011036,5.679771,2.764215,3.042677,2.418446,1.133825,3.234724,3.192356,0.242523,2.687308,1.827258,0.610023,1.759439,1.130219,0.589641,0.201983,0.040538,0.070756,0,0,0,0,0,0,0,0,0,0,0,0
2007190044,04.04.2008,-23.3485,141.51,QLD,,2007190044002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190044,04.04.2008,-23.3485,141.51,QLD,,2007190044002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190048,09.05.2008,-21.7283,117.2566,WA,,2007190048002 Bulk,bulk,BOS,0,0,0.051049,3.932448,8.155699,13.107713,13.731754,0.482711,12.203243,12.551924,3.798537,5.245048,1.770336,1.668057,1.222596,0.558285,1.582515,1.607907,0.126316,1.473491,1.123855,0.412816,1.392613,1.273904,1.15491,0.79676,0.32046,1.194295,1.403459,1.360187,1.799008,1.77949,1.494433,1.055647,0.168533,0,0,0,0,0
2007190048,09.05.2008,-21.7283,117.2566,WA,,2007190048002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190048,09.05.2008,-21.7283,117.2566,WA,,2007190048002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190050,05.04.2008,-20.5204,118.4963,WA,2007191481,2007190050002 Bulk,bulk,BOS,0,0,0,0.627603,1.701324,3.408813,4.219173,0.15308,3.503449,2.493875,0.604603,1.173662,0.802062,1.13671,1.105864,0.583181,1.914107,2.313701,0.196275,2.447325,2.056953,0.79917,2.899573,3.012911,3.162804,2.476185,1.063232,4.231717,5.254736,5.112845,6.675725,6.703351,6.282259,6.501228,5.079065,4.200526,3.023794,1.887803,0.911696,0.27962
2007190050,05.04.2008,-20.5204,118.4963,WA,2007191481,2007190050002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190050,05.04.2008,-20.5204,118.4963,WA,2007191481,2007190050002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190051,02.11.2007,-27.0168,149.6649,QLD,,2007190051002 Bulk,bulk,BOS,0,0,0,0.66188,2.487085,5.481067,7.018788,0.266365,6.561545,5.926984,1.95267,3.805062,2.041445,2.559675,2.361761,1.231956,4.072351,5.091079,0.4424,5.663217,4.932148,1.941383,6.996826,6.743594,5.845863,3.502606,1.233303,3.635177,2.6579,1.58046,1.396683,1.02629,0.691653,0.190785,0,0,0,0,0,0
2007190051,02.11.2007,-27.0168,149.6649,QLD,,2007190051002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190051,02.11.2007,-27.0168,149.6649,QLD,,2007190051002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190052,19.02.2008,-34.0724,119.5498,WA,,2007190052002 Bulk,bulk,BOS,0,0,0,0.486223,1.976012,6.001296,10.358704,0.453096,12.94599,15.278387,5.31259,8.371791,3.142782,3.099842,2.360642,1.105293,3.236839,3.45385,0.278138,3.311398,2.585094,0.954883,3.19291,2.771463,2.229404,1.301351,0.461243,1.414076,1.166079,0.804135,0.78382,0.584052,0.390939,0.187675,0,0,0,0,0,0
2007190052,19.02.2008,-34.0724,119.5498,WA,,2007190052002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190052,19.02.2008,-34.0724,119.5498,WA,,2007190052002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190053,04.09.2007,-33.6715,148.5422,NSW,,2007190053002 Bulk,bulk,BOS,0,0,0,0.240366,1.056902,2.617597,4.110626,0.179736,5.249844,6.082488,2.21211,4.330834,2.081142,2.27568,1.81681,0.859089,2.495709,2.565307,0.20068,2.309832,1.705728,0.611473,2.011146,1.847401,1.893265,1.59861,0.737112,3.266213,4.711086,5.079121,7.043646,7.209163,6.581043,6.298962,4.265891,2.800508,1.219703,0.40096,0.034216,0
2007190053,04.09.2007,-33.6715,148.5422,NSW,,2007190053002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190053,04.09.2007,-33.6715,148.5422,NSW,,2007190053002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190054,03.07.2008,-33.3062,139.7598,SA,,2007190054002 Bulk,bulk,BOS,0,0,0.038329,2.73956,6.968258,13.679495,16.707376,0.619778,14.788146,11.080849,2.432708,2.583694,0.733947,0.713002,0.570976,0.280187,0.876285,1.034779,0.088066,1.113556,0.965315,0.38329,1.427124,1.524918,1.605016,1.236042,0.52317,2.039479,2.456751,2.321953,2.88878,2.616445,1.941053,1.021673,0,0,0,0,0,0
2007190054,03.07.2008,-33.3062,139.7598,SA,,2007190054002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190054,03.07.2008,-33.3062,139.7598,SA,,2007190054002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190055,20.09.2007,-14.6521,132.018,NT,,2007190055002 Bulk,bulk,BOS,0,0,0,1.008576,2.612644,4.608412,5.108145,0.178769,4.033034,3.053897,1.054724,2.456039,1.358387,1.601456,1.388437,0.702224,2.27792,2.897452,0.259284,3.501143,3.402297,1.453267,5.917788,7.034247,7.668848,5.650103,2.251322,7.75653,7.157074,4.937612,4.356237,2.710605,1.326433,0.277093,0,0,0,0,0,0
2007190055,20.09.2007,-14.6521,132.018,NT,,2007190055002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190055,20.09.2007,-14.6521,132.018,NT,,2007190055002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190056,24.10.2007,-35.9834,144.9326,VIC,,2007190056002 Bulk,bulk,BOS,0,0,0,1.271667,4.948728,14.177313,21.78315,0.874947,21.759017,18.487264,4.88267,5.843147,1.551173,1.20386,0.728762,0.29328,0.710038,0.561826,0.038211,0.383023,0.223409,0.067865,0.160759,0.04989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007190056,24.10.2007,-35.9834,144.9326,VIC,,2007190056002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190056,24.10.2007,-35.9834,144.9326,VIC,,2007190056002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190057,08.11.2007,-31.3628,143.5746,NSW,,2007190057002 Bulk,bulk,BOS,0,0,0.025395,2.000949,5.128924,9.001805,9.490691,0.326984,8.061271,14.010567,8.525185,17.484742,6.407385,5.164013,2.971231,1.117032,2.418474,1.568728,0.095637,0.907784,0.542114,0.188004,0.655661,0.692188,0.70968,0.496385,0.191021,0.625089,0.524835,0.322309,0.242894,0.096408,0.006614,0,0,0,0,0,0,0
2007190057,08.11.2007,-31.3628,143.5746,NSW,,2007190057002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190057,08.11.2007,-31.3628,143.5746,NSW,,2007190057002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190058,17.01.2008,-34.9353,117.4727,WA,,2007190058002 Bulk,bulk,BOS,0,0,0,0,0.233846,0.714138,0.776459,0.025424,0.556939,1.033028,0.475153,0.50418,0.248262,0.622668,0.93095,0.611093,2.538855,4.036424,0.38563,5.341742,5.135772,2.121213,8.044209,8.314571,7.756825,5.044699,1.891313,6.191031,5.687609,4.419713,5.021691,4.686991,4.254027,4.28627,3.203065,2.455386,1.542468,0.620983,0.206764,0.080611
2007190058,17.01.2008,-34.9353,117.4727,WA,,2007190058002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190058,17.01.2008,-34.9353,117.4727,WA,,2007190058002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190059,14.07.2008,-30.9478,136.0354,SA,,2007190059002 Bulk,bulk,BOS,0,0,0,0.562669,2.026648,5.902782,9.225176,0.38238,10.769685,13.151471,4.403785,5.673175,1.430283,1.021572,0.589857,0.240685,0.64441,0.698347,0.060259,0.806803,0.792034,0.343834,1.448066,1.85919,2.277654,1.915011,0.835875,3.310027,3.94226,3.611848,4.416108,4.150375,3.666936,3.567576,2.572075,1.891785,1.043534,0.431164,0.235298,0.099362
2007190059,14.07.2008,-30.9478,136.0354,SA,,2007190059002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190059,14.07.2008,-30.9478,136.0354,SA,,2007190059002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190062,03.04.2008,-32.0996,144.2191,NSW,,2007190062002 Bulk,bulk,BOS,0,0,0,1.286289,4.21862,8.866248,10.318618,0.365573,8.673564,7.51563,2.01686,3.053198,1.627365,2.228204,2.187281,1.169331,3.91804,4.870969,0.418216,5.24841,4.39737,1.684008,5.845217,5.299622,4.327877,2.474676,0.850463,2.444569,1.730828,1.005507,0.863044,0.605647,0.387706,0.101053,0,0,0,0,0,0
2007190062,03.04.2008,-32.0996,144.2191,NSW,,2007190062002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190062,03.04.2008,-32.0996,144.2191,NSW,,2007190062002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190063,25.07.2008,-19.7679,129.3222,NT,,2007190063002 Bulk,bulk,BOS,0,0,0,0.742078,2.25302,4.819599,6.013466,0.238561,7.555593,11.489114,3.71946,4.141775,0.965261,0.860633,0.729772,0.38793,1.363803,1.881615,0.171493,2.295596,2.129292,0.868463,3.276513,3.423808,3.316333,2.28233,0.895114,3.156361,3.351245,3.014797,3.902658,4.069479,4.018272,4.333779,3.397795,2.642622,1.571718,0.674278,0.046375,0
2007190063,25.07.2008,-19.7679,129.3222,NT,,2007190063002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190063,25.07.2008,-19.7679,129.3222,NT,,2007190063002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190064,02.04.2008,-37.9818,147.4098,VIC,,2007190064002 Bulk,bulk,BOS,0,0,0.019678,1.631866,4.124523,6.800484,7.209294,0.269018,7.582262,9.851669,3.852743,7.098384,3.083797,3.218085,2.523628,1.195223,3.53541,3.83076,0.311726,3.767939,3.039592,1.153071,4.023446,3.797482,3.383474,2.175448,0.816758,2.686293,2.451338,1.814574,1.843586,1.421398,0.961263,0.513733,0.012056,0,0,0,0,0
2007190064,02.04.2008,-37.9818,147.4098,VIC,,2007190064002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190064,02.04.2008,-37.9818,147.4098,VIC,,2007190064002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190065,18.09.2007,-19.2409,139.96,QLD,,2007190065002 Bulk,bulk,BOS,0,0,0.022337,1.550876,3.729936,7.208928,9.079146,0.342575,8.400904,7.741646,2.71743,5.672125,3.068172,3.68671,3.209844,1.603111,4.982752,5.643632,0.464082,5.592734,4.40287,1.622816,5.35571,4.443889,3.266413,1.677613,0.537254,1.409046,0.864471,0.473658,0.444436,0.373407,0.285407,0.12607,0,0,0,0,0,0
2007190065,18.09.2007,-19.2409,139.96,QLD,,2007190065002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190065,18.09.2007,-19.2409,139.96,QLD,,2007190065002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190066,09.06.2008,-20.3197,119.2589,WA,,2007190066002 Bulk,bulk,BOS,0,0,0,0.840145,2.118417,4.008398,4.900515,0.18587,4.860421,5.359398,2.027087,4.504284,2.676972,3.436163,3.156968,1.626736,5.246422,6.25745,0.528581,6.552792,5.412659,2.061043,7.12901,6.477878,5.377708,3.169719,1.11851,3.357795,2.585443,1.603733,1.369703,0.893213,0.54962,0.330055,0.093283,0.045513,0.043941,0.040429,0.034916,0.019209
2007190066,09.06.2008,-20.3197,119.2589,WA,,2007190066002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190066,09.06.2008,-20.3197,119.2589,WA,,2007190066002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190067,09.12.2007,-31.2341,121.962,WA,2007191121,2007190067002 Bulk,bulk,BOS,0,0,0,0.801671,2.600795,5.684747,7.238914,0.273598,6.941365,7.191286,2.33843,3.095331,0.881819,0.79577,0.641792,0.331493,1.150034,1.613459,0.149899,2.063345,2.010989,0.848392,3.362379,3.832169,4.104366,3.091589,1.274128,4.730946,5.216728,4.551879,5.365615,4.845367,4.068097,3.679195,2.401756,1.512931,0.680341,0.326741,0.209755,0.092889
2007190067,09.12.2007,-31.2341,121.962,WA,2007191121,2007190067002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190067,09.12.2007,-31.2341,121.962,WA,2007191121,2007190067002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190068,04.09.2007,-33.4863,148.2703,NSW,,2007190068002 Bulk,bulk,BOS,0,0,0.016494,1.387795,3.635772,6.78259,8.321488,0.33413,9.588426,11.783978,4.627277,9.183195,4.170914,4.275516,3.205781,1.458136,4.055375,3.958337,0.303556,3.459245,2.545362,0.91595,3.010284,2.611404,2.163052,1.314766,0.478823,1.521958,1.334832,0.979315,1.017973,0.802424,0.545187,0.210666,0,0,0,0,0,0
2007190068,04.09.2007,-33.4863,148.2703,NSW,,2007190068002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190068,04.09.2007,-33.4863,148.2703,NSW,,2007190068002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190069,16.10.2007,-21.444,145.8212,QLD,,2007190069002 Bulk,bulk,BOS,0,0,0,0.608383,1.701482,3.089442,3.404782,0.12294,3.102939,2.880868,0.815493,1.568347,0.934158,1.206369,1.098491,0.559958,1.776824,2.079821,0.174995,2.18982,1.889539,0.757622,2.925813,3.447635,4.127659,3.521963,1.562677,6.343634,7.803636,7.243146,8.737802,7.821948,6.335263,5.367464,3.143234,1.511159,0.144695,0,0,0
2007190069,16.10.2007,-21.444,145.8212,QLD,,2007190069002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190069,16.10.2007,-21.444,145.8212,QLD,,2007190069002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190070,09.08.2009,-26.7597,137.5204,SA,,2007190070002 Bulk,bulk,BOS,0,0,0,0,0.488191,0.960612,1.318853,0.046825,0.85319,1.129147,0.341603,0.023478,0,0,0.184403,0.311602,2.404171,5.949702,0.656058,10.116374,10.777812,4.58053,17.235221,16.263117,12.342291,6.005612,1.785546,4.014731,1.537095,0.330565,0.064529,0.026047,0.06057,0.093124,0.059074,0.033011,0.006913,0,0,0
2007190070,09.08.2009,-26.7597,137.5204,SA,,2007190070002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190070,09.08.2009,-26.7597,137.5204,SA,,2007190070002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190071,04.12.2007,-32.0515,118.1664,WA,2007190289,2007190071002 Bulk,bulk,BOS,0,0,0.019552,1.383382,3.560458,8.230803,11.199111,0.411187,8.852598,4.900719,0.894482,1.048733,0.462171,0.598291,0.573559,0.305059,1.026776,1.309504,0.11494,1.492914,1.345002,0.546249,2.095743,2.350486,2.594364,2.067486,0.888748,3.514874,4.29628,4.120417,5.322307,5.296001,4.906895,4.963124,3.701453,2.820736,1.707872,0.723467,0.31082,0.043438
2007190071,04.12.2007,-32.0515,118.1664,WA,2007190289,2007190071002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190071,04.12.2007,-32.0515,118.1664,WA,2007190289,2007190071002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190072,08.09.2009,-27.7109,137.6583,SA,,2007190072002 Bulk,bulk,BOS,0,0,0,1.252107,4.674845,11.083795,14.109365,0.515598,11.929872,8.408498,1.396475,0.339039,0,0.171557,0.650588,0.534572,2.583795,4.532755,0.441655,6.092067,5.644635,2.234154,7.794697,6.67047,4.664927,2.112869,0.59431,1.235204,0.31037,0.021781,0,0,0,0,0,0,0,0,0,0
2007190072,08.09.2009,-27.7109,137.6583,SA,,2007190072002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190072,08.09.2009,-27.7109,137.6583,SA,,2007190072002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190073,11.12.2007,-32.5727,118.4508,WA,,2007190073002 Bulk,bulk,BOS,0,0,0.042407,1.996656,3.85795,5.756255,5.961538,0.204566,4.665289,3.793214,1.076746,1.66649,0.728294,0.838766,0.733926,0.373222,1.203828,1.469758,0.126876,1.626162,1.440853,0.580657,2.212838,2.475064,2.762067,2.249214,0.983789,4.001644,5.131752,5.143131,6.89708,7.053165,6.596496,6.577137,4.675977,3.150647,1.634488,0.306401,0.005657,0
2007190073,11.12.2007,-32.5727,118.4508,WA,,2007190073002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190073,11.12.2007,-32.5727,118.4508,WA,,2007190073002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190074,12.09.2009,-26.7486,134.4646,SA,2007190389,2007190074002 Bulk,bulk,BOS,0,0,0,0,0.389634,0.967771,1.094457,0.040649,1.005574,0.923687,0.223682,0.269436,0.157828,0.250609,0.264057,0.143308,0.473327,0.545747,0.043947,0.505076,0.361618,0.12721,0.445319,0.611419,1.149455,1.442924,0.777909,3.969653,6.505437,7.515329,10.990318,11.89966,11.581465,12.052362,9.151602,7.104758,4.584276,2.268171,0.162324,0
2007190074,12.09.2009,-26.7486,134.4646,SA,2007190389,2007190074002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190074,12.09.2009,-26.7486,134.4646,SA,2007190389,2007190074002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190075,09.05.2008,-23.7772,117.8137,WA,,2007190075002 Bulk,bulk,BOS,0,0,0.017998,1.163096,2.728846,5.008358,5.917971,0.218617,5.45034,5.191429,1.638043,2.812899,1.416339,1.812786,1.731817,0.925265,3.150971,4.099119,0.363106,4.740285,4.260618,1.7123,6.36623,6.524673,6.166999,4.085941,1.545758,5.063199,4.467843,3.112519,2.940118,2.14168,1.476431,1.052106,0.455335,0.197543,0.043424,0,0,0
2007190075,09.05.2008,-23.7772,117.8137,WA,,2007190075002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190075,09.05.2008,-23.7772,117.8137,WA,,2007190075002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190076,06.05.2008,-21.771,115.4063,WA,,2007190076002 Bulk,bulk,BOS,0,0,0.034737,1.593286,3.186652,5.939179,8.383548,0.355717,10.109348,10.422813,3.038921,4.548572,1.880383,2.104831,1.8076,0.910233,2.90147,3.473873,0.296228,3.731938,3.186922,1.24463,4.473716,4.370323,3.968268,2.565051,0.962563,3.157463,2.878838,2.157814,2.264132,1.841492,1.331352,0.797076,0.081032,0,0,0,0,0
2007190076,06.05.2008,-21.771,115.4063,WA,,2007190076002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190076,06.05.2008,-21.771,115.4063,WA,,2007190076002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190077,12.05.2008,-29.7312,149.3184,NSW,,2007190077002 Bulk,bulk,BOS,0,0,0.048597,4.104114,10.595338,16.484923,15.745681,0.539549,13.018471,12.241736,3.822641,5.680304,1.933957,1.695677,1.1188,0.471381,1.200607,1.039114,0.075363,0.828291,0.596562,0.218776,0.771871,0.809871,0.867315,0.665492,0.275889,1.01644,1.068312,0.855159,0.891248,0.670196,0.43819,0.210133,0,0,0,0,0,0
2007190077,12.05.2008,-29.7312,149.3184,NSW,,2007190077002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190077,12.05.2008,-29.7312,149.3184,NSW,,2007190077002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190078,24.01.2008,-33.5409,144.3757,NSW,,2007190078002 Bulk,bulk,BOS,0,0,0.017391,2.546775,8.480993,18.434426,20.959218,0.717626,15.736761,9.997255,1.796732,1.791747,0.693869,0.842459,0.746002,0.373469,1.152706,1.284378,0.104926,1.268771,1.027528,0.393139,1.405981,1.417873,1.38977,0.978183,0.386302,1.343641,1.306607,0.989324,0.990891,0.731082,0.465366,0.228809,0,0,0,0,0,0
2007190078,24.01.2008,-33.5409,144.3757,NSW,,2007190078002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190078,24.01.2008,-33.5409,144.3757,NSW,,2007190078002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190079,24.05.2008,-24.504,139.5956,QLD,,2007190079002 Bulk,bulk,BOS,0,0,0,1.343035,5.898847,13.964454,16.029445,0.534402,11.35995,8.040484,1.907276,2.382294,1.018876,1.30708,1.254304,0.666096,2.21975,2.740388,0.234531,2.93944,2.472083,0.954442,3.387994,3.276495,2.994228,1.968565,0.748269,2.495507,2.318458,1.732148,1.752981,1.266511,0.704691,0.086979,0,0,0,0,0,0
2007190079,24.05.2008,-24.504,139.5956,QLD,,2007190079002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190079,24.05.2008,-24.504,139.5956,QLD,,2007190079002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190081,26.05.2008,-21.1095,134.4924,NT,,2007190081002 Bulk,bulk,BOS,0,0,0,0.767032,2.485571,5.670894,7.658712,0.293927,7.24777,5.453597,0.974566,0.939563,0.607369,1.046743,1.153337,0.642807,2.213717,2.783569,0.238397,2.973909,2.477319,0.953079,3.414269,3.513539,3.735554,2.990803,1.299708,5.207733,6.358044,5.862994,6.942625,5.938412,4.387156,3.002149,0.765135,0,0,0,0,0
2007190081,26.05.2008,-21.1095,134.4924,NT,,2007190081002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190081,26.05.2008,-21.1095,134.4924,NT,,2007190081002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190082,18.06.2009,-31.4679,129.313,SA,,2007190082002 Bulk,bulk,BOS,0,0,0.248056,7.255817,15.33053,20.648281,15.691752,0.446251,9.558845,8.598503,2.62188,3.945153,1.539823,1.57782,1.221628,0.570892,1.640839,1.657853,0.12812,1.4477,1.020585,0.349524,1.045958,0.73063,0.449347,0.207692,0.06717,0.211865,0.248104,0.274929,0.39833,0.393519,0.308687,0.163916,0,0,0,0,0,0
2007190082,18.06.2009,-31.4679,129.313,SA,,2007190082002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190082,18.06.2009,-31.4679,129.313,SA,,2007190082002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007190083,14.04.2008,-30.2768,147.5613,NSW,,2007190083002 Bulk,bulk,BOS,0,0,0.036515,3.455709,9.797395,17.23797,16.372203,0.511978,10.681163,7.373251,2.081113,4.277224,2.342067,2.684717,2.16597,1.017609,2.895845,2.845746,0.216373,2.421346,1.712229,0.599126,1.908953,1.608946,1.350033,0.855499,0.321153,1.052603,0.921137,0.597464,0.471436,0.175626,0.011602,0,0,0,0,0,0,0
2007190083,14.04.2008,-30.2768,147.5613,NSW,,2007190083002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
